time,x,y,z,vx,vy,vz,speed,omega_z,air_density,reynolds,cd,mach,Speed,Z_bottom,Clearance,AirDensity,Mu,SpeedOfSound,Re,Cd,Mach,KineticEnergy,PotentialEnergy,TotalEnergy
0.049999999999999996,-1.6514411851865836e-06,-0.0026977085176697925,99.98651143393913,-6.000634028499476e-05,-0.049047894020888994,-0.4904874456586714,0.44415748951486156,49.98978117743742,1.220305976231597,6058.3329565361455,0.47,0.0013052053117796752,0.4929337012798104,99.78651143393913,99.78651143393913,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,13582.754431985913,0.1848622919167662,0.001448539539361064,1.2149181692870668,9808.676771669428,9809.891689838716
0.05499999999999999,-1.981390824546491e-06,-0.002942945772980732,99.98381376849309,-6.598992787198146e-05,-0.049047451062187934,-0.5395330892072464,0.4929337012798104,49.96479253453003,1.220305976231597,6723.643208432028,0.47,0.001448539539361064,0.5417578897993852,99.78381376849309,99.78381376849309,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,14928.101608047484,0.1793697628271258,0.0015920147518778825,1.467508055799414,9808.412130689174,9809.879638744973
0.05999999999999999,-2.3412426192015475e-06,-0.0031881805941441892,99.98087087938063,-7.197035893101133e-05,-0.04904696423269141,-0.5885778224924817,0.5417578897993852,49.93981638282103,1.220305976231597,7389.607865939794,0.47,0.0015920147518778825,0.5906178654681611,99.78087087938063,99.78087087938063,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,16274.434896558167,0.17449663420036637,0.0017355951288427476,1.7441473150508342,9808.123433267241,9809.867580582291
0.06499999999999999,-2.7309807148189554e-06,-0.0034334127616598453,99.97768277158639,-7.794761912348154e-05,-0.04904643350313119,-0.6376215588502672,0.5906178654681611,49.914852716066385,1.220305976231597,8056.060662160838,0.47,0.0017355951288427476,0.6395051297885367,99.77768277158638,99.77768277158638,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,17621.52012199768,0.1701302905191811,0.0018792556964919084,2.044834055129266,9807.810679892626,9809.855513947754
0.06999999999999999,-3.1505891854355736e-06,-0.003678642055919182,99.97424945052828,-8.39216941233236e-05,-0.04904585885186726,-0.686664211622658,0.6395051297885367,49.88990152802518,1.220305976231597,8722.885677113369,0.47,0.0018792556964919084,0.688413569619843,99.77424945052827,99.77424945052827,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,18969.188837192913,0.16618517648812275,0.0020229784906935847,2.369566214183672,9807.473871096825,9809.843437311009
0.075,-3.600052033525806e-06,-0.00392386825723308,99.97057092205748,-8.989256961804644e-05,-0.049045240262779656,-0.7357056941587099,0.688413569619843,49.864962812459616,1.220305976231597,9389.999527217327,0.47,0.0020229784906935847,0.7373386685171591,99.77057092205747,99.77057092205747,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,20317.316591812898,0.16259493647248688,0.0021667502393809077,2.7183415604532852,9807.11300745384,9809.831349014294
0.08,-4.079353190073357e-06,-0.004169091145852366,99.9666471924584,-9.586023130951028e-05,-0.049044577723857265,-0.7847459198152292,0.7373386685171591,49.840036563135016,1.220305976231597,10057.34060791182,0.47,0.0021667502393809077,0.7862770112752538,99.7666471924584,99.7666471924584,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,21665.809280111025,0.15930717988844115,0.0023105609066001584,3.0911576922997286,9806.728089580169,9809.819247272468
0.085,-4.58847651464596e-06,-0.004414310501983489,99.9624782684486,-0.00010182466491452064,-0.049043871226224556,-0.833784801957473,0.7862770112752538,49.815122773819816,1.220305976231597,10724.862335606804,0.47,0.0023105609066001584,0.8352259620296649,99.7624782684486,99.7624782684486,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,23014.594271022273,0.1562798949740061,0.002454402746575619,3.4880120382418967,9806.319118134808,9809.80713017305
0.09000000000000001,-5.1274057954724565e-06,-0.0046595261058007525,99.95806415717881,-0.00010778585616529919,-0.04904312076345277,-0.8828222539598188,0.8352259620296649,49.79022143828557,1.220305976231597,11392.52875696384,0.47,0.002454402746575619,0.8841834489508974,99.75806415717881,99.75806415717881,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,24363.614475426584,0.15347893030651186,0.0025982696710099497,3.9089018569935208,9805.886093819243,9809.794995676237
0.09500000000000001,-5.696124749521794e-06,-0.004904737737456059,99.95340486623277,-0.00011374379080986746,-0.049042326331061405,-0.9318581892064164,0.8841834489508974,49.765332550306944,1.220305976231597,12060.31161211294,0.47,0.0025982696710099497,0.9331478165331972,99.75340486623277,99.75340486623277,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,25712.824275976105,0.1508761872611584,0.002742156815018611,4.3538242375033676,9805.429017377435,9809.782841614939
0.10000000000000002,-6.294617022583632e-06,-0.00514994517708681,99.94850040362732,-0.00011969845461236757,-0.04904148792615024,-0.980892521091826,0.9331478165331972,49.740456103661714,1.220305976231597,12728.188319863177,0.47,0.002742156815018611,0.9821177219659613,99.74850040362732,99.74850040362732,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,27062.18667161649,0.14844829748318938,0.002886060232605929,4.8227760989980455,9804.947889595842,9809.77066569484
0.10500000000000002,-6.922866189350315e-06,-0.005395148204822424,99.94335077781221,-0.00012564983335333675,-0.049040605547122945,-1.0299251630216502,0.9821177219659613,49.71559209213077,1.220305976231597,13396.140564202953,0.47,0.002886060232605929,1.0310920609749072,99.74335077781221,99.74335077781221,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,28411.6712341454,0.14617563846834886,0.003029976678741272,5.315754191027409,9804.44271130338,9809.758465494408
0.11000000000000003,-7.58085575350005e-06,-0.005640346600789806,99.93795599767014,-0.00013159791282994695,-0.04903967919347623,-1.0789560284131585,1.0310920609749072,49.690740509498106,1.220305976231597,14064.153282769403,0.47,0.003029976678741272,1.08006991380304,99.73795599767014,99.73795599767014,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,29761.25261972173,0.14404158944008522,0.0031739034506182177,5.832755093512532,9803.913483371442,9809.746238464953
0.11500000000000003,-8.26856914778114e-06,-0.0058855401451179895,99.93231607251667,-0.0001375426788562178,-0.04903870886563674,-1.1279850306959096,1.08006991380304,49.66590134955083,1.220305976231597,14732.213930025751,0.47,0.0031739034506182177,1.1290505052296151,99.73231607251667,99.73231607251667,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,31110.909467190868,0.1420319610011712,0.0033178382701659057,6.373775216796246,9803.360206713885,9809.733981930682
0.12000000000000004,-8.985989734097187e-06,-0.006130728617942156,99.92643101210011,-0.00014348411726320938,-0.04903769456483328,-1.1770120833123696,1.1290505052296151,49.641074606079144,1.220305976231597,15400.311931917766,0.47,0.0033178382701659057,1.178033174549533,99.72643101210011,99.72643101210011,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,32460.623570868986,0.1401345524424813,0.003461779195830213,6.938810801696251,9802.782882287021,9809.721693088717
0.12500000000000003,-9.73310080359318e-06,-0.006375911799407134,99.92030082660152,-0.00014942221389919831,-0.049036636292995546,-1.226037099718529,1.178033174549533,49.616260272876374,1.220305976231597,16068.43827639099,0.47,0.003461779195830213,1.2270173527347328,99.72030082660152,99.72030082660152,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,33810.37925122677,0.13833880417792863,0.0036057245554600107,7.527857919560759,9802.18151108961,9809.70936900917
